filename,animal,label,race,lbp_r3_bin1,lbp_r3_bin2,lbp_r3_bin4,lbp_r3_bin6,lbp_r3_bin8,lbp_r3_bin10,lbp_r3_bin12,lbp_r3_bin14,lbp_r3_bin16,lbp_r3_bin18,lbp_r3_bin20,lbp_r3_bin22,lbp_r3_bin24,lbp_r3_bin26
Bengal_108.jpg,cat,0,Bengal,0.402081362346263,0.2594344581099548,0.11899505939241038,0.01261431725007884,0.07736781246715022,0.0177651634605277,0.008935141385472512,0.009250499316724482,0.06149479659413434,0.011037527593818985,0.006727635866708714,0.0010511931041732366,0.0054662041417008304,0.007778828970881951
Bengal_109.jpg,cat,0,Bengal,0.36498879152231506,0.20786631342979417,0.15651110658243325,0.004483391073975953,0.12818422661503973,0.0077440391277766455,0.0055023435907886695,0.005298553087426126,0.10515589973507235,0.002649276543713063,0.004483391073975953,0.0,0.0034644385571632364,0.0036682290605257795
Bengal_11.jpg,cat,0,Bengal,0.3510030258881542,0.2829765773842878,0.13190630953715118,0.009301804325899362,0.09369046284881766,0.013000112069931638,0.006275916171691136,0.007396615488064552,0.08360416900145691,0.007060405693152527,0.005155216855317718,0.0005603496581867085,0.0033620979491202512,0.0047069371287683515
Bengal_110.jpg,cat,0,Bengal,0.34469143024276105,0.17739105001462416,0.16071950862825388,0.003948522959929804,0.1482889733840304,0.004825972506580871,0.004533489324363849,0.004533489324363849,0.13702837086867506,0.003363556595495759,0.0029248318221702253,0.0,0.0035097981866042704,0.004241006142146827
Bengal_111.jpg,cat,0,Bengal,0.34016018306636153,0.15949656750572083,0.16304347826086957,0.004805491990846682,0.1580091533180778,0.004233409610983982,0.003318077803203661,0.003318077803203661,0.1482837528604119,0.002974828375286041,0.002974828375286041,0.00034324942791762013,0.005835240274599542,0.003203661327231121
Bengal_112.jpg,cat,0,Bengal,0.36297709923664123,0.23053435114503817,0.14071246819338423,0.010178117048346057,0.10801526717557251,0.013867684478371502,0.007760814249363868,0.009033078880407124,0.08753180661577609,0.0071246819338422395,0.007633587786259542,0.0002544529262086514,0.007888040712468193,0.0064885496183206106
Bengal_113.jpg,cat,0,Bengal,0.37067385444743933,0.21261455525606468,0.15115902964959568,0.007115902964959568,0.11579514824797843,0.010350404312668463,0.0061455525606469,0.005606469002695418,0.10070080862533692,0.0054986522911051215,0.004743935309973046,0.0009703504043126684,0.0034501347708894878,0.005175202156334231
Bengal_114.jpg,cat,0,Bengal,0.3426539713149331,0.19886706038327107,0.15294684825840665,0.008798360853320477,0.13703748342774497,0.010967819693865252,0.007593105941906713,0.004821019645655056,0.11353501265517657,0.006869952995058455,0.004941545136796432,0.000602627455706882,0.0037362902253826684,0.006628902012775702
Bengal_115.jpg,cat,0,Bengal,0.31012851897184823,0.16692166462668298,0.1592717258261934,0.003518971848225214,0.17273561811505508,0.0036719706242350062,0.004742962056303549,0.0029069767441860465,0.16722766217870258,0.0021419828641370867,0.0030599755201958386,0.0,0.001988984088127295,0.0016829865361077112
Bengal_116.jpg,cat,0,Bengal,0.3951605649006027,0.205001349284879,0.17099937033372312,0.0029684267338310694,0.11945668795538365,0.005307187190788882,0.0035081406854367185,0.0029684267338310694,0.07735899973014303,0.004947377889718449,0.005037330214986057,0.0,0.002608617432760637,0.004677520913915625
Bengal_117.jpg,cat,0,Bengal,0.36172300981461286,0.2123227917121047,0.15572519083969466,0.007197382769901854,0.11406761177753544,0.011886586695747001,0.007088331515812432,0.006652126499454744,0.0955288985823337,0.0053435114503816794,0.00806979280261723,0.0003271537622682661,0.0056706652126499455,0.008396946564885497
Bengal_118.jpg,cat,0,Bengal,0.3801048396927953,0.23003779105205413,0.146409850054858,0.010362062660002438,0.10008533463367061,0.01316591490917957,0.007192490552236986,0.006704864074119224,0.0828965012800195,0.005363891259295379,0.006217237596001463,0.0002438132390588809,0.003169572107765452,0.008045836888943069
Bengal_119.jpg,cat,0,Bengal,0.32922299806863764,0.1802109641955133,0.16134303966721142,0.0038627247065814887,0.1447036101619373,0.007576883078294458,0.005051255385529639,0.004754122715792602,0.14529787550141138,0.0031198930322388946,0.005348388055266677,0.0002971326697370376,0.004456990046055564,0.004754122715792602
Bengal_12.jpg,cat,0,Bengal,0.31693855022691036,0.17367840058874034,0.16313013614620386,0.004047589844229118,0.16521525818717037,0.004170244081933031,0.004660861032748682,0.0062553661228995465,0.14890224457254997,0.004170244081933031,0.003066355942597817,0.00012265423770391266,0.0028210474671899913,0.0028210474671899913
Bengal_120.jpg,cat,0,Bengal,0.3875402792696026,0.24726100966702472,0.1343716433941998,0.007411385606874329,0.08088077336197637,0.019656283566058003,0.009022556390977444,0.009989258861439313,0.06369495166487647,0.011922663802363051,0.011063372717508057,0.000966702470461869,0.004940923737916219,0.011278195488721804
Bengal_121.jpg,cat,0,Bengal,0.39379862965973755,0.21542213447915456,0.13749854836836603,0.00905818139588898,0.10370456392985716,0.011845314133085589,0.00603878759725932,0.005458134943676692,0.09093020555103937,0.0077807455580072,0.0063871791894088955,0.00034839159214957615,0.005458134943676692,0.00627104865869237
Bengal_122.jpg,cat,0,Bengal,0.3594994311717861,0.19203640500568828,0.15961319681456201,0.004095563139931741,0.13276450511945392,0.006712172923777019,0.005574516496018203,0.005233219567690558,0.1174061433447099,0.004209328782707623,0.004323094425483504,0.00011376564277588168,0.004550625711035267,0.0038680318543799774
Bengal_123.jpg,cat,0,Bengal,0.3394749518304432,0.22314547206165702,0.17112235067437379,0.003492292870905588,0.11548651252408478,0.009031791907514452,0.005780346820809248,0.005780346820809248,0.101878612716763,0.007105009633911368,0.006382466281310212,0.00024084778420038535,0.005539499036608863,0.005539499036608863
Bengal_124.jpg,cat,0,Bengal,0.33547708138447146,0.23292797006548177,0.1580916744621141,0.006431244153414406,0.12055659494855005,0.0077174929840972874,0.004677268475210477,0.004560336763330215,0.11073433115060805,0.005729653882132834,0.005028063610851263,0.00011693171188026193,0.0035079513564078577,0.004443405051449953
Bengal_125.jpg,cat,0,Bengal,0.3406877127097758,0.18835817392324844,0.17087196338457927,0.005046356061495129,0.1354301138364042,0.006102570120877831,0.005281070296913508,0.00375542776669405,0.12439854477174041,0.005163713179204318,0.005046356061495129,0.0004694284708367562,0.004107499119821618,0.005281070296913508
Bengal_126.jpg,cat,0,Bengal,0.3991991805568489,0.23167892727442033,0.14507868516621658,0.006145823633485427,0.10196480119191731,0.009870565229537201,0.0059595865536828385,0.006145823633485427,0.072446224043207,0.008380668591116492,0.004749045534966012,0.00027935561970388306,0.0033522674364465967,0.004749045534966012
Bengal_127.jpg,cat,0,Bengal,0.3211306188519487,0.20333706885817457,0.17170962520234093,0.006101357240692318,0.1424480139459594,0.0058523222512763045,0.004980699788320259,0.005105217283028265,0.12264973228738638,0.0036110073465321878,0.003984559830656207,0.00012451749470800648,0.004980699788320259,0.003984559830656207
Bengal_128.jpg,cat,0,Bengal,0.3263654753877276,0.17914138008541244,0.16599235783322094,0.005844009889862891,0.15037086985839515,0.0057316250842886045,0.004720161834120027,0.006293549112160036,0.1409305461901551,0.0030343897505057315,0.0032591593616543043,0.0002247696111485727,0.003821083389525736,0.004270622611822881
Bengal_129.jpg,cat,0,Bengal,0.3321526957890594,0.19979010888101797,0.1559753377935196,0.006034369670733307,0.12711530893349074,0.012987012987012988,0.007215007215007215,0.008264462809917356,0.12199921290830382,0.007608553063098517,0.006690279417552145,0.0002623638987275351,0.006821461366915913,0.0070838252656434475
Bengal_13.jpg,cat,0,Bengal,0.43967349715160275,0.2226851458209336,0.1387637105688292,0.005696794490264433,0.08893801547487458,0.010288240795850693,0.0039962588215287816,0.005101607006206955,0.06360003401071337,0.006036901624011564,0.006291981974321912,8.502678343678259e-05,0.0036561516877816514,0.005186633789643738
Bengal_130.jpg,cat,0,Bengal,0.3506395786305493,0.21193880110358665,0.163531477301229,0.002508151492350138,0.13606721845999498,0.005016302984700276,0.003386004514672686,0.0032605969400551793,0.11060948081264109,0.003511412089290193,0.003762227238525207,0.00012540757461750688,0.0027589666415851516,0.0028843742162026585
Bengal_131.jpg,cat,0,Bengal,0.40947326256759464,0.15321450030042058,0.17224113759262968,0.0014019627478469858,0.1393951532145003,0.0027037852994191867,0.0018025235329461246,0.0014019627478469858,0.10875225315441618,0.003004205888243541,0.0028039254956939716,0.0,0.0013018225515722011,0.0025035049068696173
Bengal_132.jpg,cat,0,Bengal,0.35093259646698904,0.24721207934471529,0.17191354978782197,0.003552748445672555,0.11714201125037008,0.0064146846935754466,0.004638310470739169,0.003256686075199842,0.07954209020033554,0.00503306029803612,0.0040461857297937436,0.0,0.0019737491364847527,0.0043422481002664565
Bengal_133.jpg,cat,0,Bengal,0.3078992072480181,0.2541053227633069,0.1763873159682899,0.004530011325028313,0.1351925254813137,0.003963759909399773,0.0022650056625141564,0.0032559456398640997,0.10334088335220838,0.0026896942242355605,0.002406568516421291,0.00014156285390713478,0.0014156285390713476,0.002406568516421291
Bengal_134.jpg,cat,0,Bengal,0.3916260954235638,0.14819863680623174,0.1694255111976631,0.0018500486854917235,0.15082765335929893,0.002142161635832522,0.0014605647517039922,0.0017526777020447906,0.12336903602726387,0.0022395326192794548,0.002531645569620253,0.0,0.0019474196689386564,0.002629016553067186
Bengal_135.jpg,cat,0,Bengal,0.33865110246433205,0.12996108949416343,0.1656290531776913,0.0010376134889753567,0.18249027237354085,0.0007782101167315176,0.0012970168612191958,0.0010376134889753567,0.17470817120622567,0.0015564202334630351,0.0010376134889753567,0.0,0.0007782101167315176,0.0010376134889753567
Bengal_136.jpg,cat,0,Bengal,0.36344019728729965,0.16471434443074393,0.17622277024249897,0.0016440608302507192,0.15402794903411426,0.0027743526510480886,0.0018495684340320592,0.0010275380189066995,0.12515413070283601,0.002157829839704069,0.002466091245376079,0.0,0.002055076037813399,0.002466091245376079
Bengal_137.jpg,cat,0,Bengal,0.3066829417149832,0.12664021971315229,0.16997253585596583,0.0006103143118706134,0.1893500152578578,0.0003051571559353067,0.0006103143118706134,0.0012206286237412267,0.20003051571559352,0.0007628928898382667,0.0012206286237412267,0.0003051571559353067,0.0010680500457735734,0.0012206286237412267
Bengal_138.jpg,cat,0,Bengal,0.35182941604070755,0.1555609401502302,0.17773200872304337,0.001453840562151684,0.1645262902834989,0.001574993942330991,0.001696147322510298,0.001817300702689605,0.13690331960261692,0.002180760843227526,0.00121153380179307,0.0,0.001574993942330991,0.001938454082868912
Bengal_139.jpg,cat,0,Bengal,0.32042058660763695,0.19742667404537909,0.18179302711676812,0.0012451577199778638,0.1549529607083564,0.0012451577199778638,0.0011068068622025456,0.0012451577199778638,0.1337852794687327,0.001936912008854455,0.0017985611510791368,0.0,0.0009684560044272275,0.002075262866629773
Bengal_14.jpg,cat,0,Bengal,0.3479938271604938,0.18734567901234567,0.14506172839506173,0.005864197530864198,0.1390432098765432,0.0060185185185185185,0.005709876543209876,0.003703703703703704,0.14336419753086418,0.0024691358024691358,0.005401234567901234,0.00015432098765432098,0.002777777777777778,0.005092592592592593
Bengal_140.jpg,cat,0,Bengal,0.41631639281620175,0.1710928544134505,0.16411922048146732,0.0008597630875047765,0.1330722200993504,0.0026748184944593045,0.002388230798624379,0.0016239969430645778,0.09743981658387467,0.002865876958349255,0.0032479938861291555,0.0,0.0016239969430645778,0.0026748184944593045
Bengal_141.jpg,cat,0,Bengal,0.3862647607209447,0.15351149782473586,0.17764657136938056,0.0008286720530350114,0.14885021752641392,0.0019680961259581522,0.0019680961259581522,0.0013465920861818936,0.11881085560389476,0.0026931841723637872,0.0022788481458462812,0.0,0.0015537600994406464,0.0022788481458462812
Bengal_142.jpg,cat,0,Bengal,0.3415041067761807,0.17517967145790556,0.16157597535934293,0.0011550308008213552,0.16170431211498973,0.002566735112936345,0.0014117043121149898,0.001540041067761807,0.14604722792607802,0.0019250513347022586,0.0023100616016427105,0.0,0.0008983572895277207,0.002181724845995893
Bengal_143.jpg,cat,0,Bengal,0.3295359822172826,0.13753820505696027,0.17518755209780495,0.0008335648791330926,0.1828285634898583,0.0013892747985551543,0.0015282022784106697,0.0006946373992775772,0.1649069185884968,0.000972492358988608,0.0016671297582661851,0.0001389274798555154,0.0013892747985551543,0.0013892747985551543
Bengal_144.jpg,cat,0,Bengal,0.3364126250962279,0.18660508083140878,0.15242494226327943,0.002617397998460354,0.15704387990762125,0.005080831408775982,0.0018475750577367205,0.0009237875288683603,0.1498075442648191,0.0012317167051578138,0.0013856812933025404,0.0,0.0020015396458814474,0.002617397998460354
Bengal_145.jpg,cat,0,Bengal,0.3796842105263158,0.19526315789473683,0.17768421052631578,0.0014736842105263158,0.13094736842105262,0.003263157894736842,0.0015789473684210526,0.0024210526315789475,0.09663157894736842,0.003263157894736842,0.003157894736842105,0.0,0.0015789473684210526,0.0030526315789473684
Bengal_146.jpg,cat,0,Bengal,0.34821836455002286,0.10861123800822294,0.1587482868889904,0.00022841480127912289,0.19552306989492918,0.00034262220191868436,0.0,0.00034262220191868436,0.18547281863864779,0.00034262220191868436,0.0006852444038373687,0.0,0.0005710370031978072,0.0009136592051164915
Bengal_147.jpg,cat,0,Bengal,0.29373415429192323,0.13002535313292285,0.17602318000724376,0.0014487504527345165,0.18996740311481347,0.0021731256791017745,0.0012676566461427019,0.0009054690329590728,0.19938428105758782,0.0005432814197754436,0.0012676566461427019,0.0,0.00199203187250996,0.0012676566461427019
Bengal_148.jpg,cat,0,Bengal,0.2699512926189584,0.1854627201198951,0.20869239415511429,0.0005620082427875609,0.1725365305357812,0.0005620082427875609,0.0005620082427875609,0.0013113525665043087,0.15736230798051704,0.0007493443237167478,0.0009366804046459348,0.0,0.0007493443237167478,0.0005620082427875609
Bengal_149.jpg,cat,0,Bengal,0.33643246115021913,0.17890822154336566,0.17266569265506707,0.00159383716296985,0.15473502457165625,0.0035861336166821624,0.002257935980873954,0.0021251162172931334,0.13667153672466462,0.0027892150351972373,0.0035861336166821624,0.0,0.0021251162172931334,0.0025235755080355955
Bengal_15.jpg,cat,0,Bengal,0.33895940856465334,0.16376063607197658,0.1640396150090668,0.0039057051192634955,0.15483331008508858,0.003766215650718371,0.0033477472450829963,0.0032082577765378713,0.14911424187473846,0.003626726182173246,0.0033477472450829963,0.0,0.004463662993443995,0.003626726182173246
Bengal_150.jpg,cat,0,Bengal,0.38793379604911904,0.12514682327816337,0.17074212493326216,0.0004271222637479979,0.16508275493860117,0.0004271222637479979,0.0010678056593699946,0.0007474639615589962,0.14308595835557927,0.0014949279231179925,0.001601708489054992,0.0,0.0006406833956219968,0.001601708489054992
Bengal_151.jpg,cat,0,Bengal,0.3265352626182067,0.1584823971744332,0.1920929702631879,0.0006836048763814515,0.16281189472484903,0.0021647487752079297,0.0014811438988264784,0.0011393414606357525,0.1467471801298849,0.0025065512133986556,0.001822946337017204,0.0,0.0021647487752079297,0.001367209752762903
Bengal_152.jpg,cat,0,Bengal,0.33240892474473716,0.20660531955124165,0.1681583259800832,0.0011345014496407413,0.1496281356359511,0.0021429471826547334,0.0013866128828942392,0.0008823900163872432,0.1293331652590445,0.0027732257657884785,0.0016387243161477374,0.00025211143325349803,0.0012605571662674903,0.0023950586159082314
Bengal_153.jpg,cat,0,Bengal,0.3354533890605125,0.22078866073051062,0.16027621297474104,0.003452662184263129,0.1506451026712702,0.005088133745229874,0.0009085953116481918,0.001453752498637107,0.11139378520806832,0.0021806287479556605,0.002725785934944576,0.0010903143739778303,0.0021806287479556605,0.002362347810285299
Bengal_154.jpg,cat,0,Bengal,0.3191462003343191,0.17757490034717757,0.18053233894818052,0.0014144271570014145,0.1678024945351678,0.0014144271570014145,0.0016715957310016716,0.0020573485920020573,0.14105696283914107,0.002185932879002186,0.0023145171660023146,0.0,0.0011572585830011573,0.0016715957310016716
Bengal_155.jpg,cat,0,Bengal,0.3210406329623173,0.23226498591927047,0.16803003888963391,0.0017433284162531849,0.13919806892852354,0.006436904921550221,0.002413839345581333,0.0013410218586562962,0.11961914979214161,0.0018774306021188145,0.002413839345581333,0.0,0.0012069196727906666,0.002413839345581333
Bengal_156.jpg,cat,0,Bengal,0.34814132811600873,0.17619979284152376,0.1663022211992174,0.00046035216940959836,0.15352744849810104,0.001956496719990793,0.0010357923811715962,0.0012659684658763955,0.14293934860168028,0.0023017608470479916,0.002186672804695592,0.0,0.0014961445505811946,0.002186672804695592
Bengal_157.jpg,cat,0,Bengal,0.3612022436236639,0.160016933008784,0.17589162874378242,0.0013758069636998623,0.15864112604508412,0.002222457402899778,0.0013758069636998623,0.0011641443538998836,0.12837337284368716,0.0028574452322997143,0.0024341200126997567,0.0,0.0011641443538998836,0.003280770451899672
Bengal_158.jpg,cat,0,Bengal,0.3422411175220164,0.2036137260856362,0.1721834193744306,0.0021257212268448226,0.14029760097175828,0.0015183723048891589,0.0021257212268448226,0.0016702095353780747,0.12541755238384453,0.0019738839963559063,0.0031885818402672336,0.0,0.0012146978439113271,0.0024293956878226543
Bengal_159.jpg,cat,0,Bengal,0.3003604902667628,0.22494592645998557,0.18038932948810382,0.0017303532804614275,0.14419610670511895,0.008940158615717375,0.0027397260273972603,0.0017303532804614275,0.11896178803172314,0.003172314347512617,0.005046863734679163,0.0,0.003460706560922855,0.004325883201153569
Bengal_16.jpg,cat,0,Bengal,0.35053183044927766,0.19796793141768534,0.15081759009366566,0.005873948245753294,0.12668677567867914,0.009366566121606605,0.005238926813779965,0.005238926813779965,0.1239879345927925,0.008731544689633275,0.005238926813779965,0.00015875535799333228,0.004921416097793301,0.005238926813779965
Bengal_160.jpg,cat,0,Bengal,0.36194165355283864,0.17382883428156398,0.16475003026268006,0.001694710083524997,0.14671347294516401,0.0030262680062946375,0.001936811524028568,0.0022999636847839244,0.1318242343541944,0.0037525723278053506,0.002663115845539281,0.0001210507202517855,0.0032683694467982084,0.002178912964532139
Bengal_161.jpg,cat,0,Bengal,0.3673469387755102,0.1598639455782313,0.17732426303854876,0.0015873015873015873,0.14875283446712018,0.003287981859410431,0.001927437641723356,0.003061224489795918,0.12675736961451248,0.0027210884353741495,0.002834467120181406,0.0,0.0015873015873015873,0.0029478458049886623
Bengal_162.jpg,cat,0,Bengal,0.3796528649100795,0.21539104976997073,0.16844416562107906,0.0028230865746549563,0.12327478042659976,0.0052279381012128815,0.002509410288582183,0.0012547051442910915,0.08877038895859474,0.0044960267670430785,0.003241321622751987,0.0003136762860727729,0.0012547051442910915,0.003345880384776244
Bengal_163.jpg,cat,0,Bengal,0.30727140077821014,0.19382295719844359,0.17582684824902725,0.0007295719844357977,0.16792315175097275,0.0036478599221789884,0.002188715953307393,0.0020671206225680934,0.13776750972762647,0.001580739299610895,0.0029182879377431907,0.0,0.001580739299610895,0.0026750972762645915
Bengal_164.jpg,cat,0,Bengal,0.3741523733546071,0.17338119930860257,0.16287727695785134,0.002260337721047733,0.14147054912910517,0.004653636484510039,0.0021273766786331604,0.0010636883393165802,0.12618002925142932,0.0035899481451934583,0.0034569871027788856,0.00026592208482914504,0.001994415636218588,0.002526259805876878
Bengal_165.jpg,cat,0,Bengal,0.3469876480967986,0.17217040584824805,0.17645576002016639,0.0025207965717166624,0.1536425510461306,0.0035291152004033274,0.00201663725737333,0.002142677085959163,0.1323418200151248,0.0027728762288883285,0.0023947567431308295,0.0,0.0012603982858583312,0.0017645576002016637
Bengal_166.jpg,cat,0,Bengal,0.3564397046759639,0.19086683073557562,0.17418649165983047,0.003281378178835111,0.14123598578069455,0.0030079299972655183,0.002050861361771944,0.002324309543341537,0.11744599398414,0.0036915504511894994,0.002050861361771944,0.00027344818156959256,0.0009570686354935739,0.0021875854525567405
Bengal_167.jpg,cat,0,Bengal,0.3452733958012098,0.15561617838927766,0.17198434349424743,0.0020163681651049698,0.17091685446566243,0.0029652473016249553,0.0011860989206499823,0.0020163681651049698,0.1413829913414779,0.0022535879492349663,0.001660538488909975,0.0,0.0013047088127149805,0.0014233187047799788
Bengal_168.jpg,cat,0,Bengal,0.3779314816816168,0.16102885550632226,0.15584134875175618,0.0006484383443207608,0.15605749486652978,0.0021614611477358695,0.0011888036312547282,0.001404949746028315,0.1393061709715768,0.0010807305738679347,0.0012968766886415216,0.0,0.0007565114017075543,0.0012968766886415216
Bengal_169.jpg,cat,0,Bengal,0.3251833740831296,0.1556162807421257,0.17158061268517186,0.002013519344167985,0.1806414497339278,0.0014382281029771322,0.0015820509132748455,0.0017258737235725586,0.1533151157773623,0.0014382281029771322,0.0015820509132748455,0.0,0.0014382281029771322,0.0024449877750611247
Bengal_17.jpg,cat,0,Bengal,0.4567572071321446,0.2747875354107649,0.10073321113147808,0.009415097483752707,0.056490584902516246,0.02291284785869022,0.005499083486085653,0.006165639060156641,0.03624395934010998,0.010331611398100316,0.009665055824029328,0.00024995834027662057,0.003832694550908182,0.0069155140809865024
Bengal_170.jpg,cat,0,Bengal,0.3694955964771817,0.14271417133706965,0.16733386709367493,0.0010008006405124099,0.15832666132906326,0.001100880704563651,0.001100880704563651,0.0012009607686148918,0.1511208967173739,0.0019015212169735788,0.0019015212169735788,0.0,0.0008006405124099279,0.0020016012810248197
Bengal_171.jpg,cat,0,Bengal,0.35208562019758505,0.12362788144895719,0.16602634467618002,0.0009604829857299671,0.17810098792535675,0.000823271130625686,0.0009604829857299671,0.001234906695938529,0.17247530186608123,0.0010976948408342481,0.000823271130625686,0.0,0.000823271130625686,0.0009604829857299671
Bengal_172.jpg,cat,0,Bengal,0.39255891631100387,0.16645017628502506,0.17034700315457413,0.0017628502505102988,0.1410280200408239,0.0038040452774169603,0.0021339766190387826,0.002412321395435146,0.10280200408239006,0.005288550751530896,0.004175171645945445,0.0,0.0021339766190387826,0.0051029875672666545
Bengal_173.jpg,cat,0,Bengal,0.3644880660272139,0.17610974793664957,0.17521748828909212,0.001115324559446799,0.14945349096587107,0.003457506134285077,0.0014499219272808388,0.0021191166629489183,0.11800133838947134,0.002007584207004238,0.0018960517510595582,0.0,0.0025652464867276376,0.0021191166629489183
Bengal_174.jpg,cat,0,Bengal,0.38639859371566687,0.17600527356624918,0.17248956273346516,0.0018677213799165018,0.13832124807734564,0.0032959789057350032,0.002087453306965502,0.0024170511975390024,0.10382333553065261,0.0034058448692595032,0.0038453087233575036,0.0,0.0017578554163920018,0.0042847725774555045
Bengal_175.jpg,cat,0,Bengal,0.33978953789842914,0.16943724264145188,0.1837730669513497,0.00213512276955925,0.14839103248436786,0.0032026841543388745,0.002592649077321946,0.0018301052310507853,0.14137562909867318,0.00213512276955925,0.002440140308067714,0.0,0.001220070154033857,0.0016775964617965532
Bengal_176.jpg,cat,0,Bengal,0.34571062740076824,0.15774647887323945,0.16952624839948785,0.0011523687580025609,0.16927016645326504,0.002176696542893726,0.0015364916773367477,0.0014084507042253522,0.14494238156209988,0.0008962868117797695,0.0019206145966709346,0.0,0.0014084507042253522,0.0023047375160051217
Bengal_177.jpg,cat,0,Bengal,0.40441456298363565,0.2227578333121908,0.15184574400608905,0.004566789293416212,0.1154382849169098,0.005074210326018014,0.0027908156793099072,0.0017759736141063048,0.08042623366738551,0.004186223518964861,0.001902828872256755,0.0,0.0024102499048585563,0.0024102499048585563
Bengal_178.jpg,cat,0,Bengal,0.36805768640687325,0.16799631788892297,0.16124578091439093,0.00245474071801166,0.1557226142988647,0.002608162012887389,0.00245474071801166,0.0015342129487572874,0.12979441546486653,0.0035286897821417613,0.00122737035900583,0.0,0.001841055538508745,0.0015342129487572874
Bengal_179.jpg,cat,0,Bengal,0.3624031007751938,0.13429092567259462,0.16963064295485636,0.0006839945280437756,0.16792065663474692,0.001937984496124031,0.0014819881440948472,0.0011399908800729594,0.15606475148198815,0.0011399908800729594,0.0007979936160510716,0.0,0.0012539899680802553,0.0012539899680802553
Bengal_18.jpg,cat,0,Bengal,0.40145913437838904,0.2056590752242926,0.15242038844523317,0.004830917874396135,0.11623779946761313,0.007788622695454993,0.005126688356502021,0.003154885142462782,0.08695652173913043,0.004140786749482402,0.004830917874396135,9.859016070196194e-05,0.0023661638568470865,0.004929508035098097
Bengal_180.jpg,cat,0,Bengal,0.45609386828160486,0.16228236184708555,0.13900454201362605,0.001514004542013626,0.1191332323996972,0.004731264193792582,0.0019871309613928843,0.0011355034065102195,0.10626419379258138,0.0013247539742619228,0.002365632096896291,0.0,0.001514004542013626,0.0026495079485238456
Bengal_182.jpg,cat,0,Bengal,0.3655539849951071,0.20941611395020115,0.1566815265847559,0.0036968576709796672,0.12601935413721865,0.005762748722409481,0.004349244318799609,0.004457975426769599,0.10796999021420028,0.00478416875067957,0.004023050994889638,0.00021746221593998044,0.002718277699249755,0.004349244318799609
